"","V1","V2","V3","V4","V5","V6","V7","V8"
"54",1015.0376562214,848.10676484067,314.930761339325,205.409956668836,181.799241160056,159.693297373747,142.130813126295,93.1226393621407
"55",967.107056788082,885.979342145075,370.740216531423,248.209196821173,217.630896201891,187.382101584653,163.691448890345,100.156727798417
"56",932.81041889245,845.735366809631,345.205212301071,226.643490776202,199.20038516951,174.703353834777,155.557715602981,101.981752361361
"57",1215.65702869615,1036.7970060996,427.121856241489,286.389368270032,253.173276616571,222.822595625456,199.050091679234,132.480225881481
"58",933.432756405106,749.725988839451,288.896684492888,194.220531864176,173.02263742719,152.498398747566,136.036730297463,89.3727504700444
"59",959.138127675453,824.824881002189,328.331061267238,215.223540499347,187.700050570267,161.152714571189,140.606188754818,86.2540896515605
"60",908.375012642311,806.0730324428,312.036835160443,194.749865184934,168.523941224608,146.938448869831,130.310084571724,83.6231784758693
"61",817.111409240962,780.854110525831,303.696497825331,180.041429658756,153.320811048691,134.840926095235,121.184081135215,81.678656523382
"62",863.837720442172,798.410607766072,325.677288536553,212.716377493263,185.548394788775,160.575415658174,141.276824557062,88.9102692679946
"63",975.203222609303,822.934089071414,305.250720507696,192.419650305751,168.874409949469,149.539187627897,134.343865622183,90.2375035674945
"64",872.682327855,903.731532734971,371.067785143375,219.892093848651,185.39949055667,161.995554172293,145.210686946181,97.8431030409704
"65",877.796542254843,855.90277100411,381.047621685774,251.904266207989,218.907061044185,189.501112995597,167.060589991955,105.962658917196
"66",960.374026114434,918.670206841493,381.085991481339,240.472907687316,207.512521273391,181.100969453985,161.133354856891,105.361373832373
"67",1087.09696042192,905.447687432404,326.573059445996,207.520588086603,183.121282585829,162.104982450037,145.508357037751,98.3423788019813
"68",833.446797782467,848.127100336253,365.424636055015,225.838092868962,191.514769224794,165.181293168971,145.896852748043,93.1369367016374
"69",1073.60916771835,926.86583967967,365.081965994331,232.443294884913,201.657167006142,175.267762549456,155.169231283852,100.21505831737
"70",1068.2773710702,931.289358058327,376.721914573807,245.662621715277,214.585190516768,186.473024393557,164.686094826894,105.300256281146
"71",957.596666374454,932.332049137524,399.121972414884,260.98377434259,227.86939542014,199.28937428193,177.307743745162,116.370742316106
"72",917.379759355617,803.421031628976,315.806037116507,202.069904738308,175.48287915596,151.540016092582,133.036444899045,83.0851362165996
"73",967.973326452337,950.020780157957,379.539532299392,233.099042933395,200.572519409513,175.99196519345,157.537002476297,105.32531278879
"74",874.56605460578,788.184952862334,301.159995870083,180.42929893715,154.775910882466,137.21808055587,124.234062809343,86.1867878215658
"75",1065.81742067458,926.605194912854,358.993188712943,237.785557256179,210.078068812952,182.928306697776,161.381380528846,102.581974984533
"76",880.474810185239,877.337382956492,370.847259065189,232.601763247688,200.24508658518,175.589357293482,157.151240898225,104.790094385799
"77",950.287752427951,821.117283424372,327.509833197705,221.129206028989,194.923285754139,167.376733959032,145.544472372312,87.4823551117456
"78",908.153237015906,771.678836895427,304.623784853594,200.18972945935,176.13114708177,153.889593765504,136.404147620884,88.1110299241045
"79",1110.49543090246,989.735717311653,368.535876546564,219.232085009168,188.259556128309,166.70263603992,150.551635234973,103.115771250182
"80",941.590607276286,800.51832722452,315.00306283367,199.638307619832,173.458981741718,151.580994641803,134.709374278831,87.357012506772
"81",1073.50107227437,930.882737768512,361.096606944723,233.647859116682,205.01627272532,179.365510055116,159.243817576839,103.067381243846
"82",930.334221774491,843.348922569968,334.466091648774,200.156281749752,170.022223381552,148.912680312717,133.416324758914,88.8539865988002
"83",1120.65554131133,982.780315776728,392.632374762176,247.812404683891,214.673734185467,188.414558223933,168.522710746952,112.076000015638
"84",1019.20747371807,871.566135657539,362.360815951783,238.047104167964,207.643146734074,180.143140390034,158.848577696207,100.52138397742
"85",825.2432567899,755.842653976994,285.86947343877,168.845466088904,144.086175435056,126.865314140397,114.045361028149,76.7411312346485
"86",921.285543490651,832.824460032291,332.804294776058,215.1978847874,187.386365592599,162.151247764527,142.650324818625,89.9254110602473
"87",947.164332663766,903.311821204218,346.430621235538,210.73045414084,182.206488107291,161.294602458388,145.461934904649,99.7557808234337
"88",973.979531061608,817.283736733159,332.226916498187,230.00076098442,203.53277049647,174.19788884753,151.075693382309,91.2137243201778
"89",856.731798244474,712.954985804717,280.429656664653,174.698297397127,150.489931652201,131.321807698323,116.816854406992,75.9975253905347
"90",844.16540664668,844.963630111014,340.517890045816,211.145212715573,181.872283599552,158.264560275949,140.309026081515,90.6384264868671
"91",886.227770123652,870.210358334518,369.008163329586,230.262558038892,196.205836454436,168.62662311816,148.132979103403,92.7765443471721
"92",834.681148151217,844.475994237296,363.551373278919,233.974114250692,202.322699587755,175.248843179386,154.694153034558,99.0430496331043
"93",1034.89396223358,942.621672849467,369.732685584082,238.219029338092,209.717220248252,185.522950761548,166.519677662287,111.834504809022
"94",1097.68579123765,1010.22433233932,403.329090755948,251.628131666908,216.80085473664,188.824012084953,167.709206478089,108.900494499806
"95",977.903618212138,877.809037624372,339.287067180671,210.307985269913,181.932476741348,159.223742066471,141.795134359741,92.0833011361435
"96",919.823315416325,892.102439002712,331.781257664797,194.319925764627,166.331359603173,147.116449126871,132.723361633725,90.4765112267452
"97",995.154319046248,1006.37786873941,427.989844367718,263.440629930358,223.843686053091,193.801459309881,171.714658722712,110.730776154731
"98",900.476546029505,855.782845864879,361.483249818344,233.298370841458,202.914385872693,177.655881689195,158.437063202626,104.948269614976
"99",923.112343039664,962.934519678369,404.171375325519,245.370477585754,208.774132270015,182.995136420298,164.192832876507,110.712701313113
"100",906.151738433089,790.304431652841,308.169405789674,189.027390660638,162.445618458522,142.043134587749,126.677618428107,83.4311043157135
"101",898.719162514949,867.03642717087,345.774590783739,223.320731675009,195.995141608491,171.912891254102,153.195967495449,101.787346748575
"102",1081.59153539574,1010.92781344378,403.363810079374,243.645492917666,206.794062993071,180.633198387221,161.745518454444,108.279831370949
"103",897.36553314146,834.003748832565,336.877046391219,212.208404181542,183.288683459502,159.188760204776,140.825386288742,90.2348901398022
"104",945.61251182345,851.563723287808,351.377133490929,218.791655332038,187.024373078687,162.751188146092,144.8703790501,94.7973091496428
"105",898.837200555057,847.384513681731,360.010692092911,230.009883925466,198.186445849875,171.621573642601,151.584089554582,96.5893024754078
"106",1129.14565317069,903.222724408501,360.92060546903,246.760292864409,218.735076653047,189.463542822816,166.228930698808,103.757075631047
"107",967.407252036237,854.846398747124,353.885761631925,228.823225708705,199.181654442765,174.538581324566,155.731264921294,102.870689164568
"108",903.561226512691,849.89791553754,320.935786719999,190.381877688516,162.516348574571,142.1527051902,126.943089610494,84.0324159486912
"109",985.744581099136,921.533810404362,374.417173516819,239.165656746057,207.499202399723,180.420002428164,159.638545182726,102.144575876821
"110",983.823208456881,804.046899221874,307.880846238122,202.480863164891,178.244154966296,155.008140242684,136.75905795609,87.0401733650851
"111",961.989312015299,911.657624404465,382.507036130621,233.244025523028,197.733009859283,172.480000498594,154.322137923868,103.493155573945
"112",963.239998321461,938.717308964736,360.988063376376,228.302237409419,200.002073072949,175.85863982019,157.004682375805,104.125837032375
"113",1090.13582805081,972.261848355075,389.499043532138,253.086108134868,221.800001496058,193.976794794243,172.281457720467,112.240450188612
"114",821.806028318713,851.972478104703,361.778097776295,226.942373559316,195.388871689531,170.905086659917,152.552760905823,100.855922360899
"115",904.340162783289,896.63667613633,374.557189199762,227.045666028088,192.25678492356,167.105314686958,148.860459546907,98.0551823790771
"116",903.091763018029,884.836056723439,359.790067916827,215.544380219162,183.479850009372,162.344679831074,147.113404434935,102.794021546405
"117",949.778521097157,824.224395538228,307.880224391359,191.876363944918,166.59813885464,145.010549949872,128.280618949965,82.0815462819485
"118",937.443733562785,883.009863224277,354.779673194184,234.096880841482,207.657197414877,184.33642504646,165.907692775131,113.06893087268
"119",909.564813591645,808.665435308837,358.583635665517,241.747848581478,210.367200544349,180.30544473718,157.294214372552,96.6415443810668
"120",1056.88621299954,964.339833437808,383.077184701826,246.340529804807,214.839178837558,187.122139977394,165.622395677293,105.950749466777
"121",968.678066543512,793.882786977593,295.699831062068,184.882462443206,160.671069895407,140.183064673944,124.278192980371,79.8863269923848
"122",952.987151872277,895.285842149666,375.694295888794,241.953341131012,209.531845878669,181.948149731659,161.09989713535,104.465052624514
"123",1121.04406112875,985.638549585447,401.048345988215,257.550860725982,223.601446931996,195.408194684865,174.056747457918,114.140066832797
"124",1055.13801889143,888.719284953626,334.099548230235,210.194972043791,184.057971269783,163.532615722985,147.639040796092,101.148491235814
"125",943.136308561595,759.684599308856,290.850580682794,185.795188298452,162.924489931784,144.122947945173,129.505629744033,87.1870348350093
"126",923.312548925109,837.989015856705,317.362262729997,193.065703698201,166.67428257727,147.018770060659,132.092987779411,88.8334822210476
"127",986.568440936812,923.054296900935,380.068056559043,236.597997241671,201.868805121518,173.287489388072,151.925727677675,94.5034804513887
"128",1034.46294917397,1025.08526797655,417.510863093397,253.03586808651,215.913044975863,189.340322959848,169.795014072162,113.923538216469
"129",892.058960927114,891.767998725061,359.003201125613,206.085663796344,171.62810903358,150.214159652085,135.316297503541,92.369044867421
"130",1017.31668887819,856.071250604095,323.129320789609,209.524627120827,184.166239905504,160.456445221903,141.733120279702,90.0661023315454
"131",945.529446831946,847.601314943306,343.345807171954,223.1396097194,195.438121858821,171.17242038825,152.270945894722,99.1933448939669
"132",969.209850852787,874.076614131583,356.024286116938,229.02344505394,198.904912202946,172.733763211656,152.656006511271,97.5740288814581
"133",916.688686552891,922.026520225656,400.926881299594,255.908100875164,220.50031312607,191.937274305282,170.595839204822,111.484710241754
"134",846.539407481591,844.574401354834,352.371663181267,205.261146886576,170.397315942049,148.388158319602,133.282610982101,89.9776874839785
"135",996.027115997117,994.923175147329,432.395419589892,275.490776013699,236.60537341576,204.54689450511,180.406721240704,114.020109140143
"136",800.721503646982,714.637483689424,281.132159097451,174.101546842544,150.10430428405,131.249980573953,116.947647119182,76.6228896387501
"137",1063.79093075068,885.937253025831,351.858073788716,224.702290123208,194.613110070094,168.290858395812,148.134617397227,93.1820800295654
"138",883.248817948359,802.677143397841,322.378234375205,194.294915291604,164.152945923641,141.611353355573,125.133603982192,79.5629309341282
"139",946.300202600368,834.539410449281,319.509512696584,194.07570516426,166.046746750588,144.859603709514,129.052856147758,84.545008856698
"140",944.189239725512,894.306515660114,354.324418037831,230.53133769461,201.473843389093,173.644487238804,152.002900083492,94.319222664255
"141",907.402560629065,810.696770308099,313.631085312432,199.026317063851,173.948193270069,152.893398832731,136.567825437054,90.5785867745556
"142",1069.74425565596,993.60460826487,402.312169871018,247.509470756882,211.732073251397,184.307942372581,163.922393791796,107.209134800703
"143",983.036913229713,886.213832494115,372.68261128036,243.835997868466,212.531114976727,185.345525222869,164.610092882614,107.509366785986
"144",1007.12784952219,864.033103690968,328.529967351719,214.640712135472,190.829080898096,170.323049264079,154.014416399441,106.197854225676
"145",952.079081141483,940.462664627156,366.97976271459,221.392523347337,189.465596234412,165.440663823398,147.4358510387,96.9002386347915
"146",903.083280071129,829.814256560071,314.333663747163,183.634437415123,156.496373879985,139.316076203127,126.852582912253,89.6819951506798
"147",967.341742558404,883.55915262148,351.85556963101,226.065977894611,197.229286384487,171.643497845481,151.719264378519,96.6999854369846
"148",971.414796485388,869.438836185073,362.895793101374,232.309549738103,201.487409118923,176.646669025266,157.783797332825,104.581650631049
"149",993.746592230946,937.317177751163,365.652513027776,234.289996829674,204.037854141085,175.90274411335,154.039229975768,95.4334164575169
"150",986.838326078619,856.762204160292,346.597989104395,227.635822468243,198.89895224334,171.933323162606,151.1403925972,95.6383052665732
"151",1019.87709109105,901.631076994487,347.633315623687,231.192352637126,205.713275963261,181.583776285515,162.324070291109,107.898847903587
"152",1067.74084531875,900.556078768555,343.626509150813,202.518434763473,170.64988531498,149.158827847093,133.843618785567,89.9229228477736
"153",905.043320116796,887.99164644603,357.934888851452,207.66334357798,174.441188140148,154.598090095698,140.81893053939,99.6917010024461
"154",945.905204804364,875.776394319606,341.418584981918,219.852811616374,193.497323490289,170.956545400263,153.313867856789,102.977448691936
"155",992.428568566742,878.253111126246,360.686150750302,224.234109085108,191.98304312461,167.697294415298,149.825607265804,99.6575513751956
"156",865.2030188147,804.271551101555,320.331355529713,200.01411234387,173.178700535066,152.011786055113,135.876896280748,90.1574509310727
"157",1058.86357675773,899.255923839416,347.482213855899,230.868265126242,204.560615509322,179.063464845065,158.747890229312,102.422205729089
"158",938.583399161413,967.460321066497,404.579951741622,240.105976288649,201.444793542451,174.782345422222,155.758864543785,102.676656319493
"159",975.979550412952,932.542690317739,367.283308263558,220.413090888536,187.859366917038,164.763497020347,147.837033823712,99.781435386855
"160",857.27994487649,855.297698352992,378.603548130485,245.33512777597,211.345018546986,181.939453250809,159.781374619915,100.04430933495
"161",1016.59210958116,1006.0533305283,437.174237446806,279.477584607746,239.066856875047,203.770077784174,177.303935160041,107.725067442482
"162",1033.33880365025,931.042708155272,359.69357064985,229.198319987198,201.129738648414,178.130912146814,160.287774546415,109.27809267172
"163",892.714388737572,818.255805416815,316.968187225182,186.690712389966,157.804530906651,137.579837452941,122.794199794036,80.7510070536174
"164",973.658737338303,794.933599036064,293.722793008745,186.013260020962,163.918579025978,146.634859013295,133.191594810903,93.5765927759789
"165",1076.40396027455,937.187161949882,396.107209859797,259.068952422108,224.245188895072,192.558561347903,168.431409720938,104.317050273734
"166",857.846109611051,817.272614207264,339.933593594123,217.265462542087,188.371836978436,164.250370066133,145.842143790238,94.5526076891087
"167",858.095791202747,864.29451173027,363.74826751343,218.312057666343,183.66798726631,159.640554460828,142.536859451239,94.508014819817
"168",1004.56679416044,992.416519124812,432.87222385493,268.269832841572,227.045864248483,196.45015744531,174.459959719141,113.581422724677
"169",870.445490557961,861.183307341353,348.012945358574,213.680181717565,183.891629592639,162.013437006787,145.662457056725,98.7717264217021
"170",824.097614538955,886.719944431262,389.249198396295,237.234856921194,199.655321662574,172.286144189284,152.605718020337,98.3800785795805
"171",898.451383411365,906.098559449642,389.218679762483,243.442172320728,207.203777747434,177.856643288442,156.107230183841,97.2575145750923
"172",1050.38030261689,887.453602470299,343.126798530185,221.78109753513,195.156399063627,172.121923656959,154.058573651186,102.824060437967
"173",809.045227327185,784.507970151506,324.664268476523,201.546689785564,171.869959655637,147.701802348379,129.739056944797,81.5457953084323
"174",852.947362238804,806.383905447478,345.847980421187,219.753431794749,187.65766012295,160.078365649772,139.517912728346,85.2380666139728
"175",905.726313005343,868.944836561402,350.651121555175,213.318536755948,180.429476994892,154.438347503506,135.3216236077,84.0868701718922
"176",1052.60762697264,928.784373273963,337.960773955264,197.996924218496,169.276517577856,149.41585516048,134.558600128426,91.1839127654868
"177",959.979917649313,778.835902361044,290.178088021197,188.105627986596,166.744794318099,148.105696999942,133.308975842693,90.5407513930151
"178",1043.58760734616,942.980909478955,375.296808807417,240.691343031753,208.876136196224,179.983194143824,157.707759053077,97.8624659048302
"179",961.171027351691,795.927626111448,305.417163109768,200.201584878232,176.335428966876,153.805574015567,136.024375746323,87.1552375421384
"180",804.839805418235,818.028255164556,354.72696001428,224.967810147692,193.242007597365,167.596763727957,148.383307393881,95.3751618614755
"181",963.261802371749,828.216980112108,329.869562907353,211.236186903534,183.47519017679,159.560979784477,141.273215256681,91.3106800566265
"182",895.936876982172,789.618712287854,307.150180436023,188.861267107474,162.16236733825,140.754509669145,124.476456803283,79.1462458307725
"183",904.017543761859,824.362756643771,344.995676453562,228.489201109499,200.007768434581,173.573687524384,153.127970616518,97.755635560602
"184",1095.65979217381,953.713580341278,396.967645710827,267.351844973528,236.739721414586,208.966536072798,187.208310429798,125.509477107662
"185",962.666859864854,769.220719282272,298.880920463495,197.114340322791,173.857807902237,152.358466560788,135.463780575028,88.5280228352055
"186",1012.43623391451,993.326515152605,407.804677264317,245.007943796511,207.123243083979,180.895513576872,162.066078164732,108.387415522401
"187",1062.94168057371,954.824807546865,398.759231464757,265.450309888554,232.944064012889,202.756681530829,179.362713507749,115.529162216563
"188",893.583446041516,867.06996941359,375.480000515817,231.815256474753,196.601570585806,171.548244035032,153.672243914722,103.587148306085
"189",966.338157066826,916.767678097451,380.471569323182,243.976297260941,211.407390923389,183.487601085038,162.174603222462,103.782416378684
"190",947.72898252746,836.115186656055,333.086053690656,204.583194843881,174.756354313256,151.825410219531,134.850070114775,87.9393130891352
"191",1125.45981810423,942.063931273952,340.081867662584,212.170696235759,186.113147692709,165.089219494781,148.7112920647,101.477207323232
"192",950.656543844603,853.550904413907,343.700271186277,214.722665173229,184.165178616769,159.956073566981,141.938397330343,92.0949206562044
"193",755.006670782657,784.488767430686,321.548739745622,182.326303102946,150.164941210872,130.305775019889,116.656373820368,77.4381280063402
"194",894.631913997138,772.889500859724,316.743332798607,208.880108392334,182.619937028531,157.964166769632,138.744554164529,86.4456236232793
"195",1006.17716974859,796.43320154542,287.004086480941,179.792554521076,157.843788112674,139.836474633263,125.729947221793,85.0203620309774
"196",772.610918342572,755.992980383453,310.751176106899,188.432704831328,160.129166223152,139.588151065383,124.511083871366,82.0844198629451
"197",946.345231124837,781.751116148609,296.975278031583,193.701800213805,169.801652628638,146.687451805097,128.646567745061,80.5406830349038
"198",999.425629185192,918.867350491058,377.804957111228,243.742877930557,211.298319035349,182.408794248583,160.371132294185,101.311847722415
"199",1035.75842975998,900.396907406027,350.521574539269,226.184630027339,198.279200718896,174.045369427942,155.243151286447,102.690754297686
"200",857.574340286095,870.151367857301,392.307771996122,241.141899281773,201.920239619199,174.132838456208,154.838872943725,101.920125250156
"201",1004.02670139222,815.85314268828,293.822525154365,187.052455950993,164.924015074766,145.26320499208,129.583140960047,85.0048346292526
"202",854.500729457146,855.714059791926,359.001077452097,215.288744015217,180.963570938961,156.724896407312,139.393194979964,91.3729663544196
"203",824.420254414685,806.723597370701,331.954619275958,209.813447798394,181.652434200772,158.688709501923,141.240155384441,92.8470543723748
"204",972.153748616512,869.189645440962,351.232704114239,219.516894120772,189.089241145891,165.941691700509,148.64378743825,99.1986474295166
"205",1076.74834139937,874.249719893584,334.234074237256,218.962645872892,194.08228788839,172.146365975072,154.781994356487,104.877800084763
"206",894.56269208312,753.21086913342,269.619304937386,171.273662369623,151.352674594983,133.966335245143,120.108564258513,80.418012356742
"207",873.760824931402,842.870461369642,359.611396554633,232.677943477187,201.859618066693,175.506304635106,155.364748075021,99.8029580044984
"208",946.366037608381,889.833364929581,370.737319543475,243.600446522159,212.738510133093,184.395096647865,162.579266384552,103.926097538234
"209",811.784139448444,754.492872091737,323.689357947015,212.663118767093,185.149647434683,160.570264606367,141.683997989014,90.0845464452351
"210",1109.87777448273,925.620576573724,356.143586452744,224.24752317868,195.01036113901,171.736753902362,154.012394214492,103.353484406412
"211",1070.03293859004,891.91825675358,357.765343317437,240.465255881183,211.706837317795,182.729576020692,159.954318425346,99.2530013637094
"212",848.179764306272,789.991697157054,339.795842800695,215.935963976575,185.68311729065,162.023339684397,144.402276147702,94.9721992689311
"213",1088.71977786889,965.705322473447,387.127231843442,251.771067911055,219.806590402941,190.477004073951,167.764324957465,106.150677572799
"214",947.912833344403,853.267407319095,353.53709316027,233.041128730585,203.55082306587,175.779679454032,154.135036409816,95.5574330105974
"215",861.451156612708,842.044148524602,368.386069039772,230.205218424203,194.467195696059,165.413697462489,144.151090249406,87.7564305355482
"216",836.191836484983,740.210260423625,279.28201957981,164.398747894113,139.838563568616,122.828207882802,110.262927733198,74.136880286668
"217",963.888235025123,786.682702324794,304.755220813195,196.640843225876,172.385376282175,151.524164265032,135.316265111401,89.4899090242261
"218",1016.95311320082,835.46775912928,295.934909099652,182.168586047057,159.207101983542,140.69404043492,126.22527318056,84.4917651588748
"219",949.83983133067,841.066384680984,324.385025063575,200.108302466069,172.758622559758,151.206662905707,134.78309365938,88.6514724100645
"220",915.117115588897,815.272154934338,326.183322101269,217.309635167561,192.090148674937,167.959391477673,148.865874496616,96.0977934607114
"221",892.702995770241,792.300407824185,308.240953312541,190.637544687647,163.970930277919,142.339311802943,125.923562034767,80.5360699303599
"222",961.115353954031,820.53207703354,319.56346305668,204.044174525801,177.807253473433,154.940264841062,137.175133551927,87.9489060584897
"223",887.37496992691,839.479288863117,326.628173962939,202.292535244127,175.993170447296,156.282576949041,141.267010782819,97.7591951776206
"224",1002.21808488588,967.123459297139,413.581517854269,264.618523272163,228.501431242073,198.911119513512,176.555365719779,114.357213832491
"225",872.008723304731,685.326963008509,267.517613029964,183.489281963741,162.177748151783,138.373002516096,119.44851366804,70.0763426892354
"226",986.712616417993,893.241721557237,351.99870636489,221.523258103828,192.224886233622,168.049971838653,149.568065130705,98.022138126989
"227",909.392409439934,855.571463802861,348.97512823372,220.291179017802,191.18802465105,168.509471364283,151.308949539622,102.438961347819
"228",963.732958862274,912.969484424955,353.444200332303,216.918695984083,187.466799493498,165.253340248302,148.51339802915,100.851689128648
"229",976.8198197331,867.908905146132,326.435879205963,202.587733330162,176.858666645472,157.344007370383,142.345262473559,98.5207371933652
"230",927.853190862241,817.317278523803,330.541669038049,211.072274783488,183.16028421192,159.484165667515,141.288693824206,90.7585931740476
"231",1130.30249201089,982.401226197235,369.716398551837,237.979855537981,210.184808780321,186.480565158047,167.903533169522,114.864061843142
"232",851.937863772255,781.192212447021,321.635273913429,203.460185146009,175.962695421867,154.21240332908,137.800956685237,91.5318687277509
"233",932.551783591584,858.570142730188,352.895110585446,219.492652145963,188.520526784218,164.871227683736,147.165475493439,96.9314373571579
