"","id","start","end","PPTESTCD","PPORRES","exclude"
"107",8,0,24,"lambda.z.time.first",22.7,NA
"108",8,0,24,"lambda.z.n.points",14,NA
"109",8,0,24,"clast.pred",0.000139479077366984,NA
"110",8,0,24,"half.life",53.4261761225139,NA
"111",8,0,24,"span.ratio",0.0243326416814655,NA
"112",8,0,24,"aucinf.obs",0.786921163236073,NA
"113",9,0,24,"auclast",0.168609207570996,NA
"114",9,0,24,"cmax",0.112828690765653,NA
"115",9,0,24,"tmax",0.2,NA
"116",9,0,24,"tlast",24,NA
"117",9,0,24,"clast.obs",3.54492434682352e-05,NA
"118",9,0,24,"lambda.z",0.0206511404116043,NA
"119",9,0,24,"r.squared",0.999913772887247,NA
"120",9,0,24,"adj.r.squared",0.999910023882344,NA
"121",9,0,24,"lambda.z.time.first",21.6,NA
"122",9,0,24,"lambda.z.n.points",25,NA
"123",9,0,24,"clast.pred",3.54407307023519e-05,NA
"124",9,0,24,"half.life",33.5645957920295,NA
"125",9,0,24,"span.ratio",0.0715039148652557,NA
"126",9,0,24,"aucinf.obs",0.170325783157704,NA
"127",10,0,24,"auclast",0.32918311692806,NA
"128",10,0,24,"cmax",0.23578692897637,NA
"129",10,0,24,"tmax",0.2,NA
"130",10,0,24,"tlast",24,NA
"131",10,0,24,"clast.obs",7.52824630560596e-05,NA
"132",10,0,24,"lambda.z",0.0170172771646532,NA
"133",10,0,24,"r.squared",0.99991471338681,NA
"134",10,0,24,"adj.r.squared",0.999910836722575,NA
"135",10,0,24,"lambda.z.time.first",21.7,NA
"136",10,0,24,"lambda.z.n.points",24,NA
"137",10,0,24,"clast.pred",7.52682458289637e-05,NA
"138",10,0,24,"half.life",40.7319675088616,NA
"139",10,0,24,"span.ratio",0.0564667051622196,NA
"140",10,0,24,"aucinf.obs",0.333607001097522,NA
"141",11,0,24,"auclast",0.261246666416363,NA
"142",11,0,24,"cmax",0.188769006578304,NA
"143",11,0,24,"tmax",0.2,NA
"144",11,0,24,"tlast",24,NA
"145",11,0,24,"clast.obs",3.26062709139688e-05,NA
"146",11,0,24,"lambda.z",0.0107833729274467,NA
